label,id,base_id,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,base_sources,base_names,base_categories,base_confidence,base_websites,base_socials,base_emails,base_phones,base_brand,base_addresses
1.0,08f2b8948382984b0357aa768f759221,1407374888695209,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1685030095129188"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""281474977857588"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""2251799821252634"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374888695209"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Stewart's Shops""}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""ice_cream_shop""]}",0.9962614185921548,"[""https://locations.stewartsshops.com/ll/US/NY/Sharon-Springs/526-US~20""]","[""https://www.facebook.com/1685030095129188""]",,"[""+15182843345""]","{""names"":{""primary"":""Stewart's Shops""}}","[{""freeform"":""526 Highway Route 20"",""locality"":""Sharon Springs"",""postcode"":""13459-2023"",""region"":""NY"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374888695209"",""update_time"":""2024-12-05T20:46:32.433"",""confidence"":0.77}]","{""primary"":""Stewart's Shops""}","{""primary"":""convenience_store"",""alternate"":[""gas_station"",""automotive"",""retail""]}",0.77,"[""https://locations.stewartsshops.com/ll/US/NY/Sharon-Springs/526-US~20""]",,,"[""5182843345""]","{""names"":{}}","[{""freeform"":""526 Highway Rte 20"",""locality"":""Sharon Springs"",""region"":""NY"",""country"":""US"",""postcode"":""13459""}]"
1.0,1125899911307408,1970324838899841,"[{""dataset"":""Microsoft"",""record_id"":""1125899911307408"",""update_time"":""2024-11-17T08:32:50.16"",""confidence"":0.77}]","{""primary"":""Jimmy John's""}","{""primary"":""fast_food_restaurant"",""alternate"":[""sandwich_shop"",""restaurant""]}",0.77,"[""https://locations.jimmyjohns.com/ks/topeka/sandwiches-1040.html""]",,,"[""7852720000""]","{""names"":{}}","[{""freeform"":""1025 SW Wanamaker Rd"",""locality"":""Topeka"",""region"":""KS"",""country"":""US"",""postcode"":""66604""}]","[{""dataset"":""Microsoft"",""record_id"":""1970324838899841"",""update_time"":""2024-04-16T11:12:52.98"",""confidence"":0.77}]","{""primary"":""Jimmy John's""}","{""primary"":""fast_food_restaurant"",""alternate"":[""sandwich_shop"",""restaurant""]}",0.77,"[""https://locations.jimmyjohns.com/ks/topeka/sandwiches-1040.html""]",,,"[""7852720000""]","{""names"":{}}","[{""freeform"":""1025 SW Wanamaker Rd"",""locality"":""Topeka"",""region"":""KS"",""country"":""US"",""postcode"":""66604""}]"
1.0,08f464e02c8cb91103f2b25f4d91e8cc,1407374883879031,"[{""property"":"""",""dataset"":""msft"",""record_id"":""281474979319734"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374883879031"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Castle at Princeville""}","{""primary"":""resort"",""alternate"":[""hotel"",""lodge""]}",0.77,"[""http://www.castleresorts.com/Home/accommodations/castle-at-princeville""]",,,"[""8088269066""]",,"[{""freeform"":""5300 Ka Haku Rd Ste C"",""locality"":""Princeville"",""postcode"":""96722"",""region"":""HI"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374883879031"",""update_time"":""2013-01-29T00:19:27.483"",""confidence"":0.77}]","{""primary"":""Castle at Princeville""}","{""primary"":""resort"",""alternate"":[""hotel"",""lodge""]}",0.77,"[""""]",,,"[""8088269066""]","{""names"":{}}","[{""freeform"":""5300 Ka Haku Rd Ste C"",""locality"":""Princeville"",""region"":""HI"",""country"":""US"",""postcode"":""96722""}]"
1.0,08f2a15462cf6b4d0326f85bc01070e3,1125899911771191,"[{""property"":"""",""dataset"":""meta"",""record_id"":""100314262142118"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374890925618"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374888246932"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899911771191"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""uBreakiFix""}","{""primary"":""electronics"",""alternate"":[""it_service_and_computer_repair"",""mobile_phone_store""]}",0.9962614185921548,"[""https://www.ubreakifix.com/locations/riverhead""]","[""https://www.facebook.com/100314262142118""]",,"[""+16313380444""]","{""names"":{""primary"":""uBreakiFix by Asurion""}}","[{""freeform"":""1826 Old Country Rd"",""locality"":""Riverhead"",""postcode"":""11901"",""region"":""NY"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1125899911771191"",""update_time"":""2023-05-10T16:53:24.987"",""confidence"":0.77}]","{""primary"":""uBreakiFix""}","{""primary"":""mobile_phone_repair"",""alternate"":[""it_service_and_computer_repair""]}",0.77,"[""http://www.ubreakifix.com/locations/riverhead""]",,,"[""6313380444""]","{""names"":{}}","[{""freeform"":""1826 Old Country Rd"",""locality"":""Riverhead"",""region"":""NY"",""country"":""US"",""postcode"":""11901""}]"
0.0,08f260851695e6f40366d64d19e490d4,1407374885205570,"[{""property"":"""",""dataset"":""msft"",""record_id"":""1125899911682092"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Walmart Vision & Glasses""}","{""primary"":""retail""}",0.77,"[""http://www.walmart.com/store/2847/bellevue-ne/details""]",,,"[""4022920651""]",,"[{""freeform"":""10504 S 15th St"",""locality"":""Bellevue"",""postcode"":""68123"",""region"":""NE"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374885205570"",""update_time"":""2024-12-30T18:08:01.56"",""confidence"":0.77}]","{""primary"":""Walmart""}","{""primary"":""pharmacy"",""alternate"":[""drugstore"",""retail""]}",0.77,"[""https://www.walmart.com/store/2847-bellevue-ne/pharmacy/""]",,,"[""4022920463""]","{""names"":{}}","[{""freeform"":""10504 S 15th St"",""locality"":""Bellevue"",""region"":""NE"",""country"":""US"",""postcode"":""68123""}]"
1.0,08f2e614569a86580306294dc87fd829,08f2e614569ab00003e1b072e293ad1b,"[{""property"":"""",""dataset"":""meta"",""record_id"":""109670610904898"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""京都御所 Kyoto Imperial Palace""}","{""primary"":""palace"",""alternate"":[""hotel""]}",0.6214335421016005,,"[""https://www.facebook.com/109670610904898""]",,,,"[{""freeform"":""京都市上京区京都御苑3 (3Kyotogyoen, Kamigyo Ward, Kyoto)nn"",""locality"":""Kyoto-shi"",""region"":""26"",""country"":""JP""}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""184353458311291"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""京都御所""}","{""primary"":""landmark_and_historical_building"",""alternate"":[""park"",""public_plaza""]}",0.9645127118644068,"[""http://sankan.kunaicho.go.jp""]","[""https://www.facebook.com/184353458311291""]",,"[""+81752111215""]",,"[{""freeform"":""京都府京都市上京区京都御苑３"",""locality"":""京都市上京区"",""postcode"":""602-0881"",""country"":""JP""}]"
0.0,08f445002a39a39303f38f5987dcdd6d,08f445002a74c2420397e6c3ab089081,"[{""property"":"""",""dataset"":""meta"",""record_id"":""119295684769394"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""meta"",""record_id"":""106537834200700"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""University of South Alabama National Alumni Association""}","{""primary"":""community_services_non_profits"",""alternate"":[""college_university""]}",0.9146576663452266,"[""http://southalabama.edu/alumni""]","[""https://www.facebook.com/119295684769394""]",,"[""+12514607084""]",,"[{""freeform"":""100 Alumni Dr"",""postcode"":""36608"",""country"":""US""}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""334137806683450"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""University of South Alabama Bookstore""}","{""primary"":""bookstore"",""alternate"":[""college_university"",""shopping""]}",0.9837452982267598,"[""http://southalabama.bncollege.com/""]","[""https://www.facebook.com/334137806683450""]",,"[""+12514607012""]",,"[{""freeform"":""340 Student Center Cir"",""postcode"":""36608"",""country"":""US""}]"
0.0,08f29a1d6dd748b203d17259d275f81b,1688849863000249,"[{""property"":"""",""dataset"":""meta"",""record_id"":""155631287809394"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849863000506"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849863000249"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374888424714"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374888424466"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899911298069"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899911298050"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""99 Cents Only Stores""}","{""primary"":""discount_store"",""alternate"":[""grocery_store""]}",0.9523423423423424,"[""http://99only.com/store/LA-Wilshire/""]","[""https://www.facebook.com/155631287809394""]",,"[""+13239399991""]","{""names"":{""primary"":""99 Cents Only Stores""}}","[{""freeform"":""6121 Wilshire Blvd"",""locality"":""Los Angeles"",""postcode"":""90048-5101"",""region"":""CA"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1688849863000249"",""update_time"":""2017-01-16T18:27:47.167"",""confidence"":0.77}]","{""primary"":""99 Cents Only Stores""}","{""primary"":""convenience_store"",""alternate"":[""discount_store"",""party_supply"",""retail""]}",0.77,"[""http://www.99only.com/""]",,,"[""3239363972""]","{""names"":{}}","[{""freeform"":""601 S Fairfax Ave"",""locality"":""Los Angeles"",""region"":""CA"",""country"":""US"",""postcode"":""90036""}]"
1.0,08f28842352de42c036d136f4f5dfb60,2251799821215014,"[{""property"":"""",""dataset"":""meta"",""record_id"":""100216903702083"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""562949955296003"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""2251799821215014"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1125899912495557"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""H&R Block""}","{""primary"":""trusts"",""alternate"":[""financial_service"",""accountant""]}",0.9962614185921548,"[""https://www.hrblock.com/local-tax-offices/idaho/meridian/520-s-meridian-rd/12480""]","[""https://www.facebook.com/100216903702083""]",,"[""+12088841788""]","{""names"":{""primary"":""H&R Block""}}","[{""freeform"":""520 S Meridian Rd"",""locality"":""Meridian"",""postcode"":""83642-4531"",""region"":""ID"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""2251799821215014"",""update_time"":""2024-12-20T20:24:24.81"",""confidence"":0.77}]","{""primary"":""H&R Block""}","{""primary"":""tax_services""}",0.77,"[""https://www.hrblock.com/local-tax-offices/idaho/meridian/520-s-meridian-rd/12480/?otppartnerid=9308&campaignid=pw_mcm_9308_9765""]",,,"[""2088841788""]","{""names"":{}}","[{""freeform"":""520 S Meridian Rd"",""locality"":""Meridian"",""region"":""ID"",""country"":""US"",""postcode"":""83642""}]"
0.0,562949962651337,844424934907996,"[{""dataset"":""Microsoft"",""record_id"":""562949962651337"",""update_time"":""2024-12-30T01:24:28.14"",""confidence"":0.77}]","{""primary"":""Petco""}","{""primary"":""pet_groomer"",""alternate"":[""pet_store"",""pet_adoption"",""pet_services"",""pets"",""retail""]}",0.77,"[""https://stores.petco.com/nj/vineland/pet-supplies-vineland-nj-3809.html""]",,,"[""8567654612""]","{""names"":{}}","[{""freeform"":""3849 S Delsea Dr, Ste D0002"",""locality"":""Vineland"",""region"":""NJ"",""country"":""US"",""postcode"":""08360""}]","[{""dataset"":""Microsoft"",""record_id"":""844424934907996"",""update_time"":""2024-12-25T12:08:35.9"",""confidence"":0.77}]","{""primary"":""Petco Vaccination Clinic""}","{""primary"":""veterinarian"",""alternate"":[""pets""]}",0.77,"[""https://stores.petco.com/nj/vineland/vaccinations-vineland-nj-3809.html""]",,,"[""8567654612""]","{""names"":{}}","[{""freeform"":""3849 S Delsea Dr Ste D0002"",""locality"":""Vineland"",""region"":""NJ"",""country"":""US"",""postcode"":""08360""}]"
1.0,08f48c6c42381b230312b5c4dbe8465f,1407374890653814,"[{""property"":"""",""dataset"":""meta"",""record_id"":""122668101084988"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849864351014"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374890653814"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1407374886182188"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Viva Mitsubishi""}","{""primary"":""car_dealer"",""alternate"":[""automotive"",""commercial_vehicle_dealer""]}",0.9962614185921548,"[""http://WWW.VIVAMITSUBISHI.COM/""]","[""https://www.facebook.com/122668101084988""]",,"[""+19157821600""]","{""names"":{""primary"":""Mitsubishi Motors""}}","[{""freeform"":""10310 Montana Ave"",""locality"":""El Paso"",""postcode"":""79925-1602"",""region"":""TX"",""country"":""US""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374890653814"",""update_time"":""2024-12-27T16:12:33.103"",""confidence"":0.77}]","{""primary"":""Viva Mitsubishi""}","{""primary"":""automotive""}",0.77,"[""http://www.vivamitsubishi.com/""]",,,"[""9157821600""]","{""names"":{}}","[{""freeform"":""10310 Montana Ave"",""locality"":""El Paso"",""region"":""TX"",""country"":""US"",""postcode"":""79925""}]"
1.0,1407374888997439,1407374889551497,"[{""dataset"":""Microsoft"",""record_id"":""1407374888997439"",""update_time"":""2023-03-13T14:15:07.633"",""confidence"":0.77}]","{""primary"":""BELTONE HEARING CENTERS""}","{""primary"":""hearing_aids"",""alternate"":[""medical_supply"",""hospital_equipment_and_supplies"",""hearing_aid_provider"",""b2b_medical_support_services"",""business_to_business"",""retail""]}",0.77,"[""https://www.beltonecarolina.com/locations/rock-hill/""]",,,"[""8038204012""]","{""names"":{}}","[{""freeform"":""1420 Ebenezer Rd Ste 102"",""locality"":""Rock Hill"",""region"":""SC"",""country"":""US"",""postcode"":""28117""}]","[{""dataset"":""Microsoft"",""record_id"":""1407374889551497"",""update_time"":""2022-11-21T11:41:59.513"",""confidence"":0.77}]","{""primary"":""BELTONE HEARING CENTERS""}","{""primary"":""hearing_aids"",""alternate"":[""medical_supply"",""hospital_equipment_and_supplies"",""hearing_aid_provider"",""b2b_medical_support_services"",""business_to_business"",""retail""]}",0.77,"[""https://www.beltonecarolina.com/locations/rock-hill/""]",,,"[""8038100007""]","{""names"":{}}","[{""freeform"":""1420 Ebenezer Rd Ste 102"",""locality"":""Rock Hill"",""region"":""SC"",""country"":""US"",""postcode"":""29732""}]"
1.0,1407374891416926,281474980300294,"[{""dataset"":""Microsoft"",""record_id"":""1407374891416926"",""update_time"":""2024-11-02T00:09:08.88"",""confidence"":0.77}]","{""primary"":""Brown And Hurley""}","{""primary"":""farm_equipment_and_supply"",""alternate"":[""farming_services"",""farming_equipment_store"",""b2b_farming"",""b2b_agriculture_and_food"",""business_to_business"",""retail""]}",0.77,"[""""]",,,"[""0747833000""]","{""names"":{}}","[{""freeform"":""122-126 Graham Street"",""locality"":""Ayr"",""region"":""Queensland"",""country"":""AU"",""postcode"":""4807""}]","[{""dataset"":""Microsoft"",""record_id"":""281474980300294"",""update_time"":""2023-08-31T20:58:25.827"",""confidence"":0.77}]","{""primary"":""Brown And Hurley Ag Ayr""}","{""primary"":""farm_equipment_and_supply"",""alternate"":[""farming_services"",""farming_equipment_store"",""b2b_farming"",""b2b_agriculture_and_food"",""business_to_business"",""retail""]}",0.77,"[""https://ag.brownandhurley.com.au/""]",,,"[""0747833000""]","{""names"":{}}","[{""freeform"":""122-126 Graham Street"",""locality"":""Ayr"",""region"":""Queensland"",""country"":""AU"",""postcode"":""4807""}]"
1.0,08f3c8c329d92d9503155798e82f49cc,1688849863444499,"[{""property"":"""",""dataset"":""meta"",""record_id"":""683017935433332"",""update_time"":""2025-01-06T00:00:00.000Z""},{""property"":""/properties/existence"",""dataset"":""msft"",""record_id"":""1688849863444499"",""update_time"":""2025-01-06T00:00:00.000Z""}]","{""primary"":""Axis Bank ATM""}","{""primary"":""atms"",""alternate"":[""financial_service"",""bank_credit_union""]}",0.9895134099616858,"[""https://branch.axisbank.com/axis-bank-bada-bazar-baripada-atm-mayurbhanj-odisha-49684/Home?utm_source=locator&utm_medium=facebook""]","[""https://www.facebook.com/683017935433332""]",,"[""+9118604195555""]","{""names"":{""primary"":""Axis Bank""}}","[{""freeform"":""Ground Floor"",""postcode"":""757001"",""country"":""IN""}]","[{""dataset"":""Microsoft"",""record_id"":""1688849863444499"",""update_time"":""2021-07-22T18:30:59.813"",""confidence"":0.77}]","{""primary"":""Axis Bank ATM""}","{""primary"":""atms""}",0.77,"[""https://branch.axisbank.com/axis-bank-kachery-road-cd-atm-mayurbhanj-odisha-51636/Home?utm_source=locator&utm_medium=bing""]",,,"[""18605005555""]","{""names"":{}}","[{""freeform"":""Iocl PP, Kutchery Road"",""locality"":""Baripada"",""region"":""Odisha"",""country"":""IN"",""postcode"":""757001""}]"
